Run,Gen,Rule,Fitness,anchoring_bias,attentional_bias,cognitive_dissonance,confirmation_bias,conformity_bias,egocentric_bias,recency_bias
14,8,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.523880071,0,2,0,1,0,0,0
14,8,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.641597654,0,2,0,1,0,0,0
14,8,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.627839772,0,2,0,1,0,0,0
14,8,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.606925825,0,1,0,1,0,1,0
14,8,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.56626535,0,1,0,1,0,1,0
14,8,( exec-two-species (( attentional-bias  ) ) (( confirmation-bias  ) )  ) ,0.553979135,0,1,0,1,0,0,0
14,8,( exec-two-species (( pick_from_list (( enlist (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.598720442,0,2,0,1,0,1,0
14,8,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.616576262,0,2,0,1,0,0,0
14,8,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.548219127,0,1,0,1,0,1,0
14,8,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.566174642,0,2,0,1,0,0,0
14,8,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.522219304,0,2,0,1,0,0,0
14,8,( exec-two-species (( confirmation-bias  ) ) (( confirmation-bias  ) )  ) ,1.39E-17,0,0,0,2,0,0,0
14,8,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( pick_from_list (( enlist (( attentional-bias  ) ) (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) )  ) )  ) )  ) ,0.371675894,0,5,0,0,0,0,0
14,9,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.53334228,0,2,0,1,0,0,0
14,9,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.499222555,0,2,0,1,0,0,0
14,9,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.551712884,0,2,0,1,0,0,0
14,9,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.595292519,0,2,0,1,0,0,0
14,9,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( attentional-bias  ) )  ) ,0.368743756,0,3,0,0,0,0,0
14,9,( exec-two-species (( pick_from_list (( enlist (( confirmation-bias  ) ) (( confirmation-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.03597603,0,0,0,3,0,0,0
14,9,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.588526316,0,1,0,1,0,1,0
14,9,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.528317474,0,2,0,1,0,0,0
14,9,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.611424363,0,2,0,1,0,0,0
14,9,( exec-two-species (( pick_from_list (( enlist (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.644314486,0,2,0,1,0,1,0
14,9,( exec-two-species (( pick_from_list (( enlist (( confirmation-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.043900105,0,0,0,2,0,1,0
14,9,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( attentional-bias  ) )  ) ,0.402516914,0,3,0,0,0,0,0
14,9,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.611618149,0,1,0,1,0,1,0
14,9,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.542277517,0,1,0,1,0,1,0
14,9,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.528596021,0,1,0,1,0,1,0
14,9,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.629232919,0,1,0,1,0,1,0
14,9,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.519841694,0,1,0,1,0,1,0
14,9,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.636974226,0,2,0,1,0,0,0
14,9,( exec-two-species (( pick_from_list (( enlist (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.656392484,0,2,0,1,0,1,0
14,9,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.495408602,0,2,0,1,0,0,0
14,10,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.504309485,0,2,0,1,0,0,0
14,10,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.567671671,0,1,0,1,0,1,0
14,10,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.581038662,0,1,0,1,0,1,0
14,10,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( egocentric-bias  ) )  ) ,0.350704984,0,2,0,0,0,1,0
14,10,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.605480459,0,2,0,1,0,0,0
14,10,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.48743062,0,2,0,1,0,0,0
14,10,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.50550296,0,2,0,1,0,0,0
14,10,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.586586238,0,2,0,1,0,0,0
14,10,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.609694376,0,2,0,1,0,0,0
14,10,( exec-two-species (( pick_from_list (( enlist (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.588814387,0,2,0,1,0,1,0
14,10,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.620254498,0,2,0,1,0,0,0
14,10,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.500365242,0,1,0,1,0,1,0
14,10,( exec-two-species (( pick_from_list (( enlist (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( attentional-bias  ) )  ) )  ) ) (( attentional-bias  ) )  ) ,0.397747047,0,4,0,0,0,0,0
14,10,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.579516316,0,1,0,1,0,1,0
14,10,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.593576535,0,1,0,1,0,1,0
14,10,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.557986106,0,1,0,1,0,1,0
14,10,( exec-two-species (( pick_from_list (( enlist (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.628518986,0,2,0,1,0,1,0
14,10,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.558491691,0,1,0,1,0,1,0
14,10,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.544129372,0,2,0,1,0,0,0
14,10,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.555379738,0,1,0,1,0,1,0
14,11,( exec-two-species (( confirmation-bias  ) ) (( confirmation-bias  ) )  ) ,4.16E-16,0,0,0,2,0,0,0
14,11,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) )  ) ,0.405282155,0,3,0,0,0,1,0
14,11,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.511613456,0,2,0,1,0,0,0
14,11,( exec-two-species (( pick_from_list (( enlist (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.617531233,0,2,0,1,0,1,0
14,11,( exec-two-species (( pick_from_list (( enlist (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.5465832,0,2,0,1,0,1,0
14,11,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.563107986,0,2,0,1,0,0,0
14,11,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.567514054,0,2,0,1,0,0,0
14,11,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.579926401,0,2,0,1,0,0,0
14,11,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.55998626,0,1,0,1,0,1,0
14,11,( exec-two-species (( pick_from_list (( enlist (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.597286696,0,2,0,1,0,1,0
14,11,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.527320078,0,2,0,1,0,0,0
14,11,( exec-two-species (( pick_from_list (( enlist (( confirmation-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.027910769,0,0,0,2,0,1,0
14,11,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.562015963,0,2,0,1,0,0,0
14,11,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.501475711,0,2,0,1,0,0,0
14,11,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.525754503,0,1,0,1,0,1,0
14,11,( exec-two-species (( pick_from_list (( enlist (( pick_from_list (( enlist (( pick_from_list (( enlist (( egocentric-bias  ) ) (( recency-bias  ) )  ) )  ) ) (( pick_from_list (( enlist (( recency-bias  ) ) (( anchoring-bias  ) )  ) )  ) )  ) )  ) ) (( anchoring-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.122380498,2,0,0,1,0,1,2
14,11,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.608891251,0,2,0,1,0,0,0
14,11,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.55959065,0,1,0,1,0,1,0
14,11,( exec-two-species (( pick_from_list (( enlist (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.621564785,0,2,0,1,0,1,0
14,11,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.602431342,0,1,0,1,0,1,0
14,12,( exec-two-species (( pick_from_list (( enlist (( pick_from_list (( enlist (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( egocentric-bias  ) )  ) )  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.570555266,0,2,0,1,0,2,0
14,12,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.496154885,0,2,0,1,0,0,0
14,12,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.55880342,0,1,0,1,0,1,0
14,12,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.478234982,0,2,0,1,0,0,0
14,12,( exec-two-species (( pick_from_list (( enlist (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( egocentric-bias  ) )  ) )  ) ) (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) )  ) ,0.394479947,0,4,0,0,0,1,0
14,12,( exec-two-species (( pick_from_list (( enlist (( confirmation-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.128601128,0,0,0,2,0,1,0
14,12,( exec-two-species (( pick_from_list (( enlist (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.52795503,0,2,0,1,0,1,0
14,12,( exec-two-species (( pick_from_list (( enlist (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.641398852,0,2,0,1,0,1,0
14,12,( exec-two-species (( recency-bias  ) ) (( confirmation-bias  ) )  ) ,0.048575308,0,0,0,1,0,0,1
14,12,( exec-two-species (( anchoring-bias  ) ) (( confirmation-bias  ) )  ) ,9.99E-16,1,0,0,1,0,0,0
14,12,( exec-two-species (( attentional-bias  ) ) (( confirmation-bias  ) )  ) ,0.547263886,0,1,0,1,0,0,0
14,12,( exec-two-species (( pick_from_list (( enlist (( pick_from_list (( enlist (( attentional-bias  ) ) (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) )  ) )  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.645881612,0,3,0,1,0,1,0
14,12,( exec-two-species (( pick_from_list (( enlist (( egocentric-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.623869557,0,0,0,1,0,2,0
14,12,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.545993525,0,2,0,1,0,0,0
14,12,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.635888486,0,1,0,1,0,1,0
14,12,( exec-two-species (( egocentric-bias  ) ) (( confirmation-bias  ) )  ) ,0.578955432,0,0,0,1,0,1,0
14,12,( exec-two-species (( pick_from_list (( enlist (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.595304656,0,3,0,1,0,0,0
14,12,( exec-two-species (( attentional-bias  ) ) (( confirmation-bias  ) )  ) ,0.595555613,0,1,0,1,0,0,0
14,12,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.607180127,0,1,0,1,0,1,0
14,12,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.574445057,0,2,0,1,0,0,0
14,13,( exec-two-species (( attentional-bias  ) ) (( pick_from_list (( enlist (( cognitive-dissonance  ) ) (( egocentric-bias  ) )  ) )  ) )  ) ,0.377731742,0,1,1,0,0,1,0
14,13,( exec-two-species (( attentional-bias  ) ) (( confirmation-bias  ) )  ) ,0.585034548,0,1,0,1,0,0,0
14,13,( exec-two-species (( pick_from_list (( enlist (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.576483413,0,2,0,1,0,1,0
14,13,( exec-two-species (( pick_from_list (( enlist (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.501175917,0,2,0,1,0,1,0
14,13,( exec-two-species (( attentional-bias  ) ) (( confirmation-bias  ) )  ) ,0.575781627,0,1,0,1,0,0,0
14,13,( exec-two-species (( attentional-bias  ) ) (( confirmation-bias  ) )  ) ,0.628311765,0,1,0,1,0,0,0
14,13,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.546567288,0,1,0,1,0,1,0
14,13,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.598073703,0,2,0,1,0,0,0
14,13,( exec-two-species (( egocentric-bias  ) ) (( confirmation-bias  ) )  ) ,0.559013072,0,0,0,1,0,1,0
14,13,( exec-two-species (( pick_from_list (( enlist (( egocentric-bias  ) ) (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.511210225,0,2,0,1,0,1,0
14,13,( exec-two-species (( attentional-bias  ) ) (( confirmation-bias  ) )  ) ,0.59722748,0,1,0,1,0,0,0
14,13,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.639452441,0,1,0,1,0,1,0
14,13,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.58160614,0,1,0,1,0,1,0
14,13,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.62178249,0,1,0,1,0,1,0
14,13,( exec-two-species (( pick_from_list (( enlist (( egocentric-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.620470209,0,0,0,1,0,2,0
14,13,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.587890775,0,1,0,1,0,1,0
14,13,( exec-two-species (( pick_from_list (( enlist (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.565193889,0,3,0,1,0,0,0
14,13,( exec-two-species (( pick_from_list (( enlist (( egocentric-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.629931201,0,0,0,1,0,2,0
14,13,( exec-two-species (( attentional-bias  ) ) (( confirmation-bias  ) )  ) ,0.595764689,0,1,0,1,0,0,0
14,13,( exec-two-species (( pick_from_list (( enlist (( pick_from_list (( enlist (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( egocentric-bias  ) )  ) )  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.589794624,0,2,0,1,0,2,0
14,14,( exec-two-species (( attentional-bias  ) ) (( confirmation-bias  ) )  ) ,0.605853659,0,1,0,1,0,0,0
14,14,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.550909514,0,1,0,1,0,1,0
14,14,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.645657469,0,1,0,1,0,1,0
14,14,( exec-two-species (( attentional-bias  ) ) (( confirmation-bias  ) )  ) ,0.584086889,0,1,0,1,0,0,0
14,14,( exec-two-species (( attentional-bias  ) ) (( confirmation-bias  ) )  ) ,0.603039501,0,1,0,1,0,0,0
14,14,( exec-two-species (( pick_from_list (( enlist (( egocentric-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.605087959,0,0,0,1,0,2,0
14,14,( exec-two-species (( confirmation-bias  ) ) (( confirmation-bias  ) )  ) ,2.01E-16,0,0,0,2,0,0,0
14,14,( exec-two-species (( attentional-bias  ) ) (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) )  ) ,0.415060578,0,3,0,0,0,0,0
14,14,( exec-two-species (( pick_from_list (( enlist (( egocentric-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.58538883,0,0,0,1,0,2,0
14,14,( exec-two-species (( attentional-bias  ) ) (( confirmation-bias  ) )  ) ,0.514299959,0,1,0,1,0,0,0
14,14,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.594205056,0,2,0,1,0,0,0
14,14,( exec-two-species (( pick_from_list (( enlist (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.598424117,0,1,0,1,0,2,0
14,14,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.509197984,0,1,0,1,0,1,0
14,14,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.538608731,0,1,0,1,0,1,0
14,14,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.59010372,0,1,0,1,0,1,0
14,14,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.627327789,0,1,0,1,0,1,0
14,14,( exec-two-species (( confirmation-bias  ) ) (( confirmation-bias  ) )  ) ,5.00E-16,0,0,0,2,0,0,0
14,14,( exec-two-species (( attentional-bias  ) ) (( attentional-bias  ) )  ) ,0.383881994,0,2,0,0,0,0,0
14,14,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( attentional-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.650381941,0,2,0,1,0,0,0
14,14,( exec-two-species (( attentional-bias  ) ) (( confirmation-bias  ) )  ) ,0.540370436,0,1,0,1,0,0,0
14,15,( exec-two-species (( attentional-bias  ) ) (( confirmation-bias  ) )  ) ,0.52778856,0,1,0,1,0,0,0
14,15,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.624681577,0,1,0,1,0,1,0
14,15,( exec-two-species (( attentional-bias  ) ) (( confirmation-bias  ) )  ) ,0.541337041,0,1,0,1,0,0,0
14,15,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.579253027,0,1,0,1,0,1,0
14,15,( exec-two-species (( pick_from_list (( enlist (( egocentric-bias  ) ) (( confirmation-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.035631612,0,0,0,2,0,1,0
14,15,( exec-two-species (( pick_from_list (( enlist (( attentional-bias  ) ) (( egocentric-bias  ) )  ) )  ) ) (( confirmation-bias  ) )  ) ,0.581431036,0,1,0,1,0,1,0
14,15,( exec-two-species (( confirmation-bias  ) ) (( confirmation-bias  ) )  ) ,1.25E-16,0,0,0,2,0,0,0
14,15,( exec-two-species (( attentional-bias  ) ) (( pick_from_list (( enlist (( egocentric-bias  ) ) (( egocentric-bias  ) )  ) )  ) )  ) ,0.399679412,0,1,0,0,0,2,0
